code,id,user_type_id/id,name,reconcile,chart_template_id/id,group_id/id
046000,gd_acc_046000,account.data_account_type_non_current_assets,Vlaganja v opredmetena osnovna sredstva v tuji lasti,0,gd_chart,
047000,gd_acc_047000,account.data_account_type_non_current_assets,Oprema in druga opredmetena osnovna sredstva v gradnji oziroma izdelavi,0,gd_chart,
048000,gd_acc_048000,account.data_account_type_non_current_assets,"Umetniška dela in drugi predmeti kulturne in/ali zgodovinske vrednosti, ki se ne amortizirajo",0,gd_chart,
050000,gd_acc_050000,account.data_account_type_non_current_assets,Popravek vrednosti opreme in nadomestnih delov zaradi amortiziranja,0,gd_chart,
050100,gd_acc_050100,account.data_account_type_non_current_assets,Popravek vrednosti opreme in nadomestnih delov zaradi amortiziranja – leasing,0,gd_chart,
051000,gd_acc_051000,account.data_account_type_non_current_assets,Popravek vrednosti drobnega inventarja zaradi amortiziranja,0,gd_chart,
052000,gd_acc_052000,account.data_account_type_non_current_assets,Oslabitev vrednosti opreme in nadomestnih delov,0,gd_chart,
053000,gd_acc_053000,account.data_account_type_non_current_assets,Popravek vrednosti bioloških sredstev – osnovna čreda,0,gd_chart,
054000,gd_acc_054000,account.data_account_type_non_current_assets,Popravek vrednosti bioloških sredstev – večletni nasadi,0,gd_chart,
055000,gd_acc_055000,account.data_account_type_non_current_assets,Popravek vrednosti drugih opredmetenih osnovnih sredstev zaradi amortiziranja,0,gd_chart,
055100,gd_acc_055100,account.data_account_type_non_current_assets,Popravek vrednosti drugih opredmetenih osnovnih sredstev zaradi amortiziranja – leasing,0,gd_chart,
056000,gd_acc_056000,account.data_account_type_non_current_assets,Popravek vrednosti vlaganj v opredmetena osnovna sredstva v tuji lasti,0,gd_chart,
058000,gd_acc_058000,account.data_account_type_non_current_assets,Oslabitev vrednosti bioloških sredstev,0,gd_chart,
059000,gd_acc_059000,account.data_account_type_non_current_assets,Oslabitev vrednosti drugih opredmetenih osnovnih sredstev,0,gd_chart,
060000,gd_acc_060000,account.data_account_type_non_current_assets,"Dolgoročne finančne naložbe v delnice in deleže družb v skupini, razporejene in izmerjene po nabavni vrednosti",0,gd_chart,
061000,gd_acc_061000,account.data_account_type_non_current_assets,"Dolgoročne finančne naložbe v delnice in deleže družb v skupini, razporejene in izmerjene po pošteni vrednosti prek poslovnega izida",0,gd_chart,
062000,gd_acc_062000,account.data_account_type_non_current_assets,"Dolgoročne finančne naložbe v delnice in deleže družb v skupini, razporejene in izmerjene po pošteni vrednosti prek kapitala",0,gd_chart,
063000,gd_acc_063000,account.data_account_type_non_current_assets,"Dolgoročne finančne naložbe v delnice in deleže pridruženih družb in skupaj obvladovanih družb, razporejene in izmerjene po nabavni vrednosti",0,gd_chart,
064000,gd_acc_064000,account.data_account_type_non_current_assets,"Dolgoročne finančne naložbe v delnice in deleže pridruženih družb in skupaj obvladovanih družb, razporejene in izmerjene po pošteni vrednosti prek poslovnega izida",0,gd_chart,
065000,gd_acc_065000,account.data_account_type_non_current_assets,"Dolgoročne finančne naložbe v delnice in deleže pridruženih družb in skupaj obvladovanih družb, razporejene in izmerjene po pošteni vrednosti prek kapitala",0,gd_chart,
066000,gd_acc_066000,account.data_account_type_non_current_assets,"Druge dolgoročne finančne naložbe, razporejene in izmerjene po nabavni vrednosti",0,gd_chart,
067000,gd_acc_067000,account.data_account_type_non_current_assets,"Druge dolgoročne finančne naložbe, razporejene in izmerjene po pošteni vrednosti prek poslovnega izida",0,gd_chart,
068000,gd_acc_068000,account.data_account_type_non_current_assets,"Druge dolgoročne finančne naložbe, razporejene in izmerjene po pošteni vrednosti prek kapitala",0,gd_chart,
069000,gd_acc_069000,account.data_account_type_non_current_assets,Oslabitev vrednosti dolgoročnih finančnih naložb,0,gd_chart,
070000,gd_acc_070000,account.data_account_type_non_current_assets,"Dolgoročna posojila, dana na podlagi posojilnih pogodb družbam v skupini, vključno z dolgoročnimi terjatvami iz finančnega najema",0,gd_chart,
071000,gd_acc_071000,account.data_account_type_non_current_assets,"Dolgoročna posojila, dana na podlagi posojilnih pogodb pridruženim družbam in skupaj obvladovanim družbam, vključno z dolgoročnimi terjatvami iz finančnega najema",0,gd_chart,
072000,gd_acc_072000,account.data_account_type_non_current_assets,"Dolgoročna posojila, dana drugim, vključno z dolgoročnimi terjatvami iz finančnega najema",0,gd_chart,
073000,gd_acc_073000,account.data_account_type_non_current_assets,"Dolgoročna posojila, dana z odkupom obveznic od družb v skupini",0,gd_chart,
074000,gd_acc_074000,account.data_account_type_non_current_assets,"Dolgoročna posojila, dana z odkupom obveznic od pridruženih družb in skupaj obvladovanih družb",0,gd_chart,
075000,gd_acc_075000,account.data_account_type_non_current_assets,"Dolgoročna posojila, dana z odkupom obveznic od drugih",0,gd_chart,
076000,gd_acc_076000,account.data_account_type_non_current_assets,Dolgoročne terjatve za nevplačani vpoklicani kapital,0,gd_chart,
077000,gd_acc_077000,account.data_account_type_non_current_assets,Druga dolgoročno vložena sredstva,0,gd_chart,
078000,gd_acc_078000,account.data_account_type_non_current_assets,Dani dolgoročni depoziti,0,gd_chart,
079000,gd_acc_079000,account.data_account_type_non_current_assets,Oslabitev vrednosti danih dolgoročnih posojil,0,gd_chart,
080000,gd_acc_080000,account.data_account_type_non_current_assets,"Dolgoročni blagovni krediti, dani v državi",0,gd_chart,
081000,gd_acc_081000,account.data_account_type_non_current_assets,"Dolgoročni blagovni krediti, dani v tujini",0,gd_chart,
082000,gd_acc_082000,account.data_account_type_non_current_assets,Dani dolgoročni potrošniški krediti,0,gd_chart,
083000,gd_acc_083000,account.data_account_type_non_current_assets,Dani dolgoročni predujmi,0,gd_chart,
084000,gd_acc_084000,account.data_account_type_non_current_assets,Dane dolgoročne varščine,0,gd_chart,
086000,gd_acc_086000,account.data_account_type_non_current_assets,Druge dolgoročne poslovne terjatve,0,gd_chart,
089000,gd_acc_089000,account.data_account_type_non_current_assets,Oslabitev vrednosti dolgoročnih poslovnih terjatev,0,gd_chart,
090000,gd_acc_090000,account.data_account_type_non_current_assets,Terjatve za odloženi davek iz odbitnih začasnih razlik,0,gd_chart,
091000,gd_acc_091000,account.data_account_type_non_current_assets,"Terjatve za odloženi davek iz neizrabljenih davčnih izgub, prenesenih v naslednja davčna obdobja",0,gd_chart,
091900,gd_acc_091900,account.data_account_type_non_current_assets,Terjatve na lastniškem računu,0,gd_chart,
092000,gd_acc_092000,account.data_account_type_non_current_assets,"Terjatve za odloženi davek iz davčnih dobropisov, prenesenih v naslednja davčna obdobja",0,gd_chart,
100000,gd_acc_100000,account.data_account_type_liquidity,"Denarna sredstva na računih, razen deviznih sredstev",0,gd_chart,
100010,gd_acc_100010,account.data_account_type_liquidity,Denarna sredstva v blagajni,0,gd_chart,
100100,gd_acc_100100,account.data_account_type_liquidity,Pomožna blagajna,0,gd_chart,
100900,gd_acc_100900,account.data_account_type_liquidity,Prehodna blagajna,0,gd_chart,
101000,gd_acc_101000,account.data_account_type_liquidity,Devizna sredstva v blagajni,0,gd_chart,
102000,gd_acc_102000,account.data_account_type_liquidity,Izdani čeki (odbitna postavka),0,gd_chart,
103000,gd_acc_103000,account.data_account_type_liquidity,Prejeti čeki,0,gd_chart,
104000,gd_acc_104000,account.data_account_type_liquidity,Netvegani takoj udenarljivi dolžniški vrednostni papirji,0,gd_chart,
109000,gd_acc_109000,account.data_account_type_current_assets,Denar na poti,1,gd_chart,
110000,gd_acc_110000,account.data_account_type_liquidity,"Denarna sredstva na računih, razen deviznih",0,gd_chart,
110900,gd_acc_110900,account.data_account_type_liquidity,Prehodni konto za nerazporejena plačila,0,gd_chart,
110910,gd_acc_110910,account.data_account_type_liquidity,Dogovorne kompenzacije - prehodni konto,0,gd_chart,
110910,gd_acc_110910,account.data_account_type_liquidity,Dogovorne kompenzacije - obvezni pobot,0,gd_chart,
111000,gd_acc_111000,account.data_account_type_liquidity,"Kratkoročni depoziti oziroma depoziti na odpoklic, razen deviznih",0,gd_chart,
112000,gd_acc_112000,account.data_account_type_liquidity,Devizna sredstva na računih,0,gd_chart,
112900,gd_acc_112900,account.data_account_type_liquidity,Devizna sredstva na računih – prehodni konto,0,gd_chart,
113000,gd_acc_113000,account.data_account_type_liquidity,Kratkoročni devizni depoziti oziroma devizni depoziti na odpoklic,0,gd_chart,
114000,gd_acc_114000,account.data_account_type_liquidity,Denarna sredstva na posebnih računih oziroma za posebne namene,0,gd_chart,
120000,gd_acc_120000,account.data_account_type_receivable,Kratkoročne terjatve do kupcev v državi,1,gd_chart,
121000,gd_acc_121000,account.data_account_type_receivable,Kratkoročne terjatve do kupcev v tujini,1,gd_chart,
122000,gd_acc_122000,account.data_account_type_current_assets,"Kratkoročni blagovni krediti, dani kupcem v državi",0,gd_chart,
123000,gd_acc_123000,account.data_account_type_current_assets,"Kratkoročni blagovni krediti, dani kupcem v tujini",0,gd_chart,
124000,gd_acc_124000,account.data_account_type_current_assets,"Kratkoročni potrošniški krediti, dani kupcem v državi",0,gd_chart,
125000,gd_acc_125000,account.data_account_type_current_assets,Kratkoročne terjatve do članov,0,gd_chart,
126000,gd_acc_126000,account.data_account_type_current_assets,Kratkoročne terjatve za nezaračunano blago in storitve,0,gd_chart,
129000,gd_acc_129000,account.data_account_type_current_assets,Oslabitev vrednosti kratkoročnih terjatev do kupcev,0,gd_chart,
130000,gd_acc_130000,account.data_account_type_prepayments,"Kratkoročni predujmi, dani za opredmetena osnovna sredstva",0,gd_chart,
131000,gd_acc_131000,account.data_account_type_prepayments,"Kratkoročni predujmi, dani za neopredmetena sredstva",0,gd_chart,
132000,gd_acc_132000,account.data_account_type_prepayments,"Kratkoročni predujmi, dani za zaloge materiala in blaga ter še ne opravljene storitve",0,gd_chart,
133000,gd_acc_133000,account.data_account_type_prepayments,Drugi dani kratkoročni predujmi in preplačila,1,gd_chart,
134000,gd_acc_134000,account.data_account_type_prepayments,Dane kratkoročne varščine,0,gd_chart,
139000,gd_acc_139000,account.data_account_type_prepayments,Oslabitev vrednosti danih kratkoročnih predujmov in varščin,0,gd_chart,
140000,gd_acc_140000,account.data_account_type_current_assets,Kratkoročne terjatve do izvoznikov,0,gd_chart,
141000,gd_acc_141000,account.data_account_type_current_assets,Kratkoročne terjatve iz uvoza za tuj račun,0,gd_chart,
142000,gd_acc_142000,account.data_account_type_current_assets,Kratkoročne terjatve iz komisijske in konsignacijske prodaje,0,gd_chart,
145000,gd_acc_145000,account.data_account_type_current_assets,Druge kratkoročne terjatve iz poslovanja za tuj račun,0,gd_chart,
149000,gd_acc_149000,account.data_account_type_current_assets,Oslabitev vrednosti kratkoročnih terjatev iz poslovanja za tuj račun,0,gd_chart,
150000,gd_acc_150000,account.data_account_type_current_assets,Kratkoročne terjatve za obresti,0,gd_chart,
151000,gd_acc_151000,account.data_account_type_current_assets,Kratkoročne terjatve za dividende,0,gd_chart,
152000,gd_acc_152000,account.data_account_type_current_assets,Kratkoročne terjatve za druge deleže v dobičku,0,gd_chart,
155000,gd_acc_155000,account.data_account_type_current_assets,"Druge kratkoročne terjatve, povezane s finančnimi prihodki",0,gd_chart,
159000,gd_acc_159000,account.data_account_type_current_assets,"Oslabitev vrednosti kratkoročnih terjatev, povezanih s finančnimi prihodki",0,gd_chart,
160000,gd_acc_160000,account.data_account_type_current_assets,Kratkoročne terjatve za odbitni DDV (vstopni DDV),0,gd_chart,
160100,gd_acc_160100,account.data_account_type_current_assets,Kratkoročne terjatve za odbitni DDV 22 %,0,gd_chart,
160200,gd_acc_160200,account.data_account_type_current_assets,Kratkoročne terjatve za odbitni DDV 9.5 %,0,gd_chart,
160300,gd_acc_160300,account.data_account_type_current_assets,Kratkoročne terj. Pavšalno nadomestilo,0,gd_chart,
160400,gd_acc_160400,account.data_account_type_current_assets,Kratkoročne terjatve za odbitni DDV v predplačilih 22%,0,gd_chart,
160500,gd_acc_160500,account.data_account_type_current_assets,Kratkoročne terjatve za odbitni DDV v predplačilih 9.5 %,0,gd_chart,
160600,gd_acc_160600,account.data_account_type_current_assets,Kratkoročne terjatve za odbitni DDV - uvoz 22 %,0,gd_chart,
160700,gd_acc_160700,account.data_account_type_current_assets,"Kratkoročne terjatve za odbitni DDV - uvoz 9,5 %",0,gd_chart,
160800,gd_acc_160800,account.data_account_type_current_assets,Terjatev za vračilo med odbitnim in obračunanim DDV,0,gd_chart,
161000,gd_acc_161000,account.data_account_type_current_assets,"Kratkoročne terjatve za davek od dohodkov pravnih oseb, vključno z davkom, plačanim v tujini",0,gd_chart,
161600,gd_acc_161600,account.data_account_type_current_assets,Kratkoročne terjatve za bruto refundirane plače,0,gd_chart,
162000,gd_acc_162000,account.data_account_type_current_assets,"Kratkoročne terjatve zd dohodnino od dohodka iz dejavnosti s.p., vključno z davkom plačanim v tujini",0,gd_chart,
164000,gd_acc_164000,account.data_account_type_current_assets,Druge kratkoročne terjatve do državnih in drugih inštitucij,0,gd_chart,
165000,gd_acc_165000,account.data_account_type_current_assets,Terjatve do zaposlenih iz naslova predujmov za potne stroške,0,gd_chart,
165100,gd_acc_165100,account.data_account_type_current_assets,Terjatve iz naslova plačilnih kartic po dnevnem iztržku,0,gd_chart,
165200,gd_acc_165200,account.data_account_type_current_assets,Terjatve iz naslova vrnjenega blaga dobaviteljem,0,gd_chart,
166000,gd_acc_166000,account.data_account_type_current_assets,"Kratkoročne terjatve za DDV, vrnjen tujcem",0,gd_chart,
167000,gd_acc_167000,account.data_account_type_current_assets,"Kratkoročne terjatve za DDV, plačan v tujini",0,gd_chart,
169000,gd_acc_169000,account.data_account_type_current_assets,Oslabitev vrednosti drugih kratkoročnih terjatev,0,gd_chart,
170000,gd_acc_170000,account.data_account_type_current_assets,"Kratkoročne finančne naložbe v delnice in deleže družb v skupini, razporejene in izmerjene po nabavni vrednosti",0,gd_chart,
171000,gd_acc_171000,account.data_account_type_current_assets,"Kratkoročne finančne naložbe v delnice in deleže družb v skupini, razporejene in izmerjene po pošteni vrednosti prek poslovnega izida",0,gd_chart,
172000,gd_acc_172000,account.data_account_type_current_assets,"Kratkoročne finančne naložbe v delnice in deleže družb v skupini, razporejene in izmerjene po pošteni vrednosti prek kapitala",0,gd_chart,
173000,gd_acc_173000,account.data_account_type_current_assets,"Kratkoročne finančne naložbe v delnice in deleže pridruženih družb in skupaj obvladovanih družb, razporejene in izmerjene po nabavni vrednosti",0,gd_chart,
174000,gd_acc_174000,account.data_account_type_current_assets,"Kratkoročne finančne naložbe v delnice in deleže pridruženih družb in skupaj obvladovanih družb, razporejene in izmerjene po pošteni vrednosti prek poslovnega izida",0,gd_chart,
175000,gd_acc_175000,account.data_account_type_current_assets,"Kratkoročne finančne naložbe v delnice in deleže pridruženih družb in skupaj obvladovanih družb, razporejene in izmerjene po pošteni vrednosti prek kapitala",0,gd_chart,
176000,gd_acc_176000,account.data_account_type_current_assets,"Druge kratkoročne finančne naložbe, razporejene in izmerjene po nabavni vrednosti",0,gd_chart,
177000,gd_acc_177000,account.data_account_type_current_assets,"Druge kratkoročne finančne naložbe, razporejene in izmerjene po pošteni vrednosti prek poslovnega izida",0,gd_chart,
178000,gd_acc_178000,account.data_account_type_current_assets,"Druge kratkoročne finančne naložbe, razporejene in izmerjene po pošteni vrednosti prek kapitala",0,gd_chart,
179000,gd_acc_179000,account.data_account_type_current_assets,Oslabitev vrednosti kratkoročnih finančnih naložb,0,gd_chart,
180000,gd_acc_180000,account.data_account_type_current_assets,"Kratkoročna posojila, dana na podlagi posojilnih pogodb družbam v skupini",0,gd_chart,
181000,gd_acc_181000,account.data_account_type_current_assets,"Kratkoročna posojila, dana na podlagi posojilnih pogodb pridruženim družbam in skupaj obvladovanim družbam",0,gd_chart,
182000,gd_acc_182000,account.data_account_type_current_assets,"Kratkoročna posojila, dana drugim",0,gd_chart,
183000,gd_acc_183000,account.data_account_type_current_assets,Kratkoročni depoziti v bankah in drugih finančnih organizacijah,0,gd_chart,
184000,gd_acc_184000,account.data_account_type_current_assets,Kratkoročno dana posojila z odkupom obveznic,0,gd_chart,
185000,gd_acc_185000,account.data_account_type_current_assets,Prejete menice,0,gd_chart,
186000,gd_acc_186000,account.data_account_type_current_assets,Kratkoročno dana posojila z odkupom drugih dolžniških vrednostnih papirjev,0,gd_chart,
187000,gd_acc_187000,account.data_account_type_current_assets,Kratkoročno nevplačani vpoklicani kapital,0,gd_chart,
189000,gd_acc_189000,account.data_account_type_current_assets,Oslabitev vrednosti kratkoročnih posojil,0,gd_chart,
190000,gd_acc_190000,account.data_account_type_current_assets,Kratkoročno odloženi stroški oziroma odhodki,0,gd_chart,
191000,gd_acc_191000,account.data_account_type_current_assets,Kratkoročno nezaračunani prihodki,0,gd_chart,
192000,gd_acc_192000,account.data_account_type_current_assets,Vrednotnice,0,gd_chart,
195000,gd_acc_195000,account.data_account_type_current_assets,DDV od prejetih predujmov,0,gd_chart,
210000,gd_acc_210000,account.data_account_type_current_liabilities,"Obveznosti, vključene v skupine za odtujitev",0,gd_chart,
220000,gd_acc_220000,account.data_account_type_payable,Kratkoročne obveznosti (dolgovi) do dobaviteljev v državi,1,gd_chart,
220900,gd_acc_220900,account.data_account_type_current_liabilities,Kratkoročne obveznosti do dobaviteljev v državi-sporno,0,gd_chart,
221000,gd_acc_221000,account.data_account_type_payable,Kratkoročne obveznosti (dolgovi) do dobaviteljev v tujini,1,gd_chart,
222000,gd_acc_222000,account.data_account_type_current_liabilities,"Kratkoročni blagovni krediti, prejeti v državi",0,gd_chart,
223000,gd_acc_223000,account.data_account_type_current_liabilities,"Kratkoročni blagovni krediti, prejeti v tujini",0,gd_chart,
224000,gd_acc_224000,account.data_account_type_current_liabilities,Kratkoročne obveznosti (dolgovi) za nezaračunane blago in storitve,0,gd_chart,
230000,gd_acc_230000,account.data_account_type_current_liabilities,Prejeti kratkoročni predujmi,1,gd_chart,
231000,gd_acc_231000,account.data_account_type_current_liabilities,Prejete kratkoročne varščine,0,gd_chart,
240000,gd_acc_240000,account.data_account_type_current_liabilities,Kratkoročne obveznosti iz izvoza za tuj račun,0,gd_chart,
241000,gd_acc_241000,account.data_account_type_current_liabilities,Kratkoročne obveznosti do uvoznikov,0,gd_chart,
242000,gd_acc_242000,account.data_account_type_current_liabilities,Kratkoročne obveznosti iz komisijske in konsignacijske prodaje,0,gd_chart,
245000,gd_acc_245000,account.data_account_type_current_liabilities,Druge kratkoročne obveznosti iz poslovanja za tuj račun,0,gd_chart,
250000,gd_acc_250000,account.data_account_type_current_liabilities,Kratkoročne obveznosti za vračunane in neobračunane plače,0,gd_chart,
251000,gd_acc_251000,account.data_account_type_current_liabilities,Kratkoročne obveznosti za čiste plače in nadomestila plač,0,gd_chart,
253000,gd_acc_253000,account.data_account_type_current_liabilities,Kratkoročne obveznosti za prispevke iz bruto plač in nadomestil plač,0,gd_chart,
254000,gd_acc_254000,account.data_account_type_current_liabilities,Kratkoročne obveznosti za davke iz bruto plač in nadomestil plač,0,gd_chart,
255000,gd_acc_255000,account.data_account_type_current_liabilities,Kratkoročne obveznosti za druge prejemke iz delovnega razmerja,0,gd_chart,
256000,gd_acc_256000,account.data_account_type_current_liabilities,"Kratkoročne obveznosti za prispevke iz drugih prejemkov iz delovnega razmerja, ki se ne obračunavajo skupaj s plačami",0,gd_chart,
257000,gd_acc_257000,account.data_account_type_current_liabilities,"Kratkoročne obveznosti za davek iz drugih prejemkov iz delovnega razmerja, ki se ne obračunavajo skupaj s plačami",0,gd_chart,
260000,gd_acc_260000,account.data_account_type_current_liabilities,Obveznosti za zaračunani DDV,0,gd_chart,
260100,gd_acc_260100,account.data_account_type_current_liabilities,Obveznost za DDV 22%,0,gd_chart,
260200,gd_acc_260200,account.data_account_type_current_liabilities,"Obveznost za DDV 9,5%",0,gd_chart,
260400,gd_acc_260400,account.data_account_type_current_liabilities,Obveznost za DDV v predplačilih  22%,0,gd_chart,
260500,gd_acc_260500,account.data_account_type_current_liabilities,"Obveznost za DDV v predplačilih  9,5%",0,gd_chart,
260800,gd_acc_260800,account.data_account_type_current_liabilities,Obveznost za obračunani DDV za davčno obdobje,0,gd_chart,
261000,gd_acc_261000,account.data_account_type_current_liabilities,"Obveznosti za DDV, carino in druge dajatve od uvoženega blaga",0,gd_chart,
262000,gd_acc_262000,account.data_account_type_current_liabilities,Obveznosti za prispevke izplačevalca,0,gd_chart,
262200,gd_acc_262200,account.data_account_type_current_liabilities,Obveznosti za prispevke spiz na bruto plače,0,gd_chart,
262300,gd_acc_262300,account.data_account_type_current_liabilities,Obveznosti za prispevke za zdravstveno zavarovanje na bruto plače,0,gd_chart,
262400,gd_acc_262400,account.data_account_type_current_liabilities,Obveznosti za prispevke za zavarovanje nesreč pri delu na bruto plače,0,gd_chart,
263000,gd_acc_263000,account.data_account_type_current_liabilities,Obveznosti za davek od izplačanih plač,0,gd_chart,
264000,gd_acc_264000,account.data_account_type_current_liabilities,Obveznosti za davek od dohodkov pravnih oseb,0,gd_chart,
265000,gd_acc_265000,account.data_account_type_current_liabilities,Obveznosti za davčni odtegljaj,0,gd_chart,
266000,gd_acc_266000,account.data_account_type_current_liabilities,Druge kratkoročne obveznosti do državnih in drugih inštitucij,0,gd_chart,
267000,gd_acc_267000,account.data_account_type_current_liabilities,Kratkoročne obveznosti za prispevke za socialno varnost samostojnih podjetnikov posameznikov,0,gd_chart,
270000,gd_acc_270000,account.data_account_type_current_liabilities,"Kratkoročna posojila, dobljena pri družbah v skupini",0,gd_chart,
271000,gd_acc_271000,account.data_account_type_current_liabilities,"Kratkoročna posojila, dobljena pri pridruženih družbah in skupaj obvladovanih družbah",0,gd_chart,
272000,gd_acc_272000,account.data_account_type_current_liabilities,"Kratkoročna posojila, dobljena pri bankah in družbah v državi",0,gd_chart,
273000,gd_acc_273000,account.data_account_type_current_liabilities,"Kratkoročna posojila, dobljena pri bankah in družbah v tujini",0,gd_chart,
274000,gd_acc_274000,account.data_account_type_current_liabilities,Kratkoročne finančne obveznosti v zvezi z obveznicami,0,gd_chart,
275000,gd_acc_275000,account.data_account_type_current_liabilities,Kratkoročne obveznosti v zvezi z razdelitvijo poslovnega izida,0,gd_chart,
276000,gd_acc_276000,account.data_account_type_current_liabilities,Kratkoročne finančne obveznosti do fizičnih oseb,0,gd_chart,
278000,gd_acc_278000,account.data_account_type_current_liabilities,Obveznosti iz vplačila kapitala do vpisa v sodni register,0,gd_chart,
279000,gd_acc_279000,account.data_account_type_current_liabilities,Druge kratkoročne finančne obveznosti,0,gd_chart,
280000,gd_acc_280000,account.data_account_type_current_liabilities,Kratkoročne obveznosti za obresti,0,gd_chart,
281000,gd_acc_281000,account.data_account_type_current_liabilities,Kratkoročne menične obveznosti,0,gd_chart,
282000,gd_acc_282000,account.data_account_type_current_liabilities,Kratkoročne obveznosti v zvezi z odtegljaji od plač in nadomestil plač zaposlencem,0,gd_chart,
285000,gd_acc_285000,account.data_account_type_current_liabilities,Ostale kratkoročne poslovne obveznosti,0,gd_chart,
285010,gd_acc_285010,account.data_account_type_current_liabilities,Obveznost za izplačilo avtorskih honorarjev,0,gd_chart,
285100,gd_acc_285100,account.data_account_type_current_liabilities,Obveznost za izplačilo najemnine,0,gd_chart,
285200,gd_acc_285200,account.data_account_type_current_liabilities,Obveznost za izplačilo priložnostnih del po pogodbi,0,gd_chart,
285300,gd_acc_285300,account.data_account_type_current_liabilities,Kratkoročne obveznosti za izplačilo podjemnih pogodb,0,gd_chart,
285400,gd_acc_285400,account.data_account_type_current_liabilities,Kratkoročne obveznosti za iplačilo avtorskega honorarja,0,gd_chart,
285500,gd_acc_285500,account.data_account_type_current_liabilities,Obveznost za kratkoročno založena sredstva,0,gd_chart,
290000,gd_acc_290000,account.data_account_type_current_liabilities,Vnaprej vračunani stroški oziroma odhodki,0,gd_chart,
291000,gd_acc_291000,account.data_account_type_current_liabilities,Kratkoročno odloženi prihodki,0,gd_chart,
295000,gd_acc_295000,account.data_account_type_current_liabilities,DDV od danih predujmov,0,gd_chart,
300000,gd_acc_300000,account.data_account_type_current_assets,Vrednost surovin in materiala po obračunih dobaviteljev,0,gd_chart,
301000,gd_acc_301000,account.data_account_type_current_assets,Odvisni stroški nabave surovin in materiala,0,gd_chart,
302000,gd_acc_302000,account.data_account_type_current_assets,Carina in druge uvozne davščine od surovin in materiala,0,gd_chart,
303000,gd_acc_303000,account.data_account_type_current_assets,DDV in druge davščine od surovin in materiala,0,gd_chart,
309000,gd_acc_309000,account.data_account_type_current_assets,Obračun nabave surovin in materiala,0,gd_chart,
310000,gd_acc_310000,account.data_account_type_current_assets,Zaloge surovin in materiala v skladišču,0,gd_chart,
311000,gd_acc_311000,account.data_account_type_current_assets,Zaloge surovin in materiala v tujem skladišču,0,gd_chart,
312000,gd_acc_312000,account.data_account_type_current_assets,Zaloge surovin in materiala na poti,0,gd_chart,
316000,gd_acc_316000,account.data_account_type_current_assets,Zaloge surovin in materiala v dodelavi in predelavi,0,gd_chart,
319000,gd_acc_319000,account.data_account_type_current_assets,Odmiki od cen zalog surovin in materiala,0,gd_chart,
320000,gd_acc_320000,account.data_account_type_current_assets,Zaloge drobnega inventarja in embalaže v skladišču,0,gd_chart,
321000,gd_acc_321000,account.data_account_type_current_assets,"Zaloge drobnega inventarja in embalaže, dane v uporabo",0,gd_chart,
329000,gd_acc_329000,account.data_account_type_current_assets,Odmiki od cen drobnega inventarja in embalaže,0,gd_chart,
400000,gd_acc_400000,account.data_account_type_expenses,Stroški materiala,0,gd_chart,
400100,gd_acc_400100,account.data_account_type_expenses,Stroški materiala - lastna poraba,0,gd_chart,
401000,gd_acc_401000,account.data_account_type_expenses,Stroški pomožnega materiala,0,gd_chart,
402000,gd_acc_402000,account.data_account_type_expenses,Stroški energije,0,gd_chart,
402100,gd_acc_402100,account.data_account_type_expenses,Stroški goriva,0,gd_chart,
402200,gd_acc_402200,account.data_account_type_expenses,Stroški dobave vode,0,gd_chart,
402300,gd_acc_402300,account.data_account_type_expenses,Strošek kurilnega olja,0,gd_chart,
403000,gd_acc_403000,account.data_account_type_expenses,Stroški nadomestnih delov za osnovna sredstva in materiala za vzdrževanje osnovnih sredstev,0,gd_chart,
404000,gd_acc_404000,account.data_account_type_expenses,Odpis drobnega inventarja in embalaže,0,gd_chart,
405000,gd_acc_405000,account.data_account_type_expenses,Uskladitev stroškov materiala in drobnega inventarja zaradi ugotovljenih popisnih razlik,0,gd_chart,
406000,gd_acc_406000,account.data_account_type_expenses,Stroški pisarniškega materiala in strokovne literature,0,gd_chart,
407000,gd_acc_407000,account.data_account_type_expenses,Drugi stroški materiala,0,gd_chart,
410000,gd_acc_410000,account.data_account_type_expenses,Stroški storitev pri ustvarjanju proizvodov in opravljanju storitev,0,gd_chart,
411000,gd_acc_411000,account.data_account_type_expenses,Stroški transportnih storitev,0,gd_chart,
411100,gd_acc_411100,account.data_account_type_expenses,"Stroški cestnin, parkirnin",0,gd_chart,
412000,gd_acc_412000,account.data_account_type_expenses,Stroški storitev v zvezi z vzdrževanjem opredmetenih osnovnih sredstev,0,gd_chart,
413000,gd_acc_413000,account.data_account_type_expenses,Najemnine,0,gd_chart,
414000,gd_acc_414000,account.data_account_type_expenses,Povračila stroškov zaposlencem v zvezi z delom,0,gd_chart,
414010,gd_acc_414010,account.data_account_type_expenses,"Povračila stroškov v zvezi z delom (dnevnice,šolnine)",0,gd_chart,
414100,gd_acc_414100,account.data_account_type_expenses,Strošek kilometrine na službeni poti,0,gd_chart,
414200,gd_acc_414200,account.data_account_type_expenses,Strošek drugi povezan s službeno potjo,0,gd_chart,
414300,gd_acc_414300,account.data_account_type_expenses,Strošek prenočevanja na službeni poti,0,gd_chart,
414400,gd_acc_414400,account.data_account_type_expenses,Strošek dnevnic za zaposlence napotene na delo,0,gd_chart,
